country,year_survey,quantile,nb_quantiles,income,pop,gdpppp
CMR,2007,97,100,5215.0884,0.19088385,2007.0
CMR,2007,98,100,5873.6377,0.19088385,2007.0
CMR,2007,99,100,7122.0293,0.19088385,2007.0
CMR,2007,100,100,12239.05,0.19088385,2007.0
COL,2008,1,100,62.605059999999995,0.45012096,8185.0
COL,2008,2,100,135.32379,0.45012096,8185.0
COL,2008,3,100,191.87814,0.45012096,8185.0
COL,2008,4,100,244.67137000000002,0.45012096,8185.0
COL,2008,5,100,290.176,0.45012096,8185.0
COL,2008,6,100,333.0192600000001,0.45012096,8185.0
COL,2008,7,100,374.20456,0.45012096,8185.0
COL,2008,8,100,412.2651,0.45012096,8185.0
COL,2008,9,100,452.72888,0.45012096,8185.0
COL,2008,10,100,499.0708,0.45012096,8185.0
COL,2008,11,100,510.52112,0.45012096,8185.0
COL,2008,12,100,555.752,0.45012096,8185.0
COL,2008,13,100,595.9418,0.45012096,8185.0
COL,2008,14,100,621.59607,0.45012096,8185.0
COL,2008,15,100,657.83295,0.45012096,8185.0
COL,2008,16,100,685.68805,0.45012096,8185.0
COL,2008,17,100,721.8843,0.45012096,8185.0
COL,2008,18,100,756.8159,0.45012096,8185.0
COL,2008,19,100,779.16516,0.45012096,8185.0
COL,2008,20,100,812.8419,0.45012096,8185.0
COL,2008,21,100,842.45844,0.45012096,8185.0
COL,2008,22,100,876.0584,0.45012096,8185.0
COL,2008,23,100,909.1208,0.45012096,8185.0
COL,2008,24,100,943.8359,0.45012096,8185.0
COL,2008,25,100,989.2501,0.45012096,8185.0
COL,2008,26,100,1011.2626,0.45012096,8185.0
COL,2008,27,100,1015.4744,0.45012096,8185.0
COL,2008,28,100,1046.8031,0.45012096,8185.0
COL,2008,29,100,1092.1702,0.45012096,8185.0
COL,2008,30,100,1133.6501,0.45012096,8185.0
COL,2008,31,100,1165.9487,0.45012096,8185.0
COL,2008,32,100,1194.7921,0.45012096,8185.0
COL,2008,33,100,1225.1458,0.45012096,8185.0
COL,2008,34,100,1263.0759,0.45012096,8185.0
COL,2008,35,100,1293.3228,0.45012096,8185.0
COL,2008,36,100,1335.3099,0.45012096,8185.0
COL,2008,37,100,1367.4495,0.45012096,8185.0
COL,2008,38,100,1412.3274,0.45012096,8185.0
COL,2008,39,100,1455.781,0.45012096,8185.0
COL,2008,40,100,1507.0461,0.45012096,8185.0
COL,2008,41,100,1523.1624,0.45012096,8185.0
COL,2008,42,100,1559.1028,0.45012096,8185.0
COL,2008,43,100,1605.8146,0.45012096,8185.0
COL,2008,44,100,1642.9143,0.45012096,8185.0
COL,2008,45,100,1685.0186,0.45012096,8185.0
COL,2008,46,100,1723.0658,0.45012096,8185.0
COL,2008,47,100,1770.6411,0.45012096,8185.0
COL,2008,48,100,1814.641,0.45012096,8185.0
COL,2008,49,100,1862.4343,0.45012096,8185.0
COL,2008,50,100,1914.8651,0.45012096,8185.0
COL,2008,51,100,1970.8623,0.45012096,8185.0
COL,2008,52,100,2020.7057,0.45012096,8185.0
COL,2008,53,100,2039.2618,0.45012096,8185.0
COL,2008,54,100,2097.4287,0.45012096,8185.0
COL,2008,55,100,2162.1826,0.45012096,8185.0
COL,2008,56,100,2227.3062,0.45012096,8185.0
COL,2008,57,100,2291.6333,0.45012096,8185.0
COL,2008,58,100,2349.492,0.45012096,8185.0
COL,2008,59,100,2403.2449,0.45012096,8185.0
COL,2008,60,100,2467.965,0.45012096,8185.0
COL,2008,61,100,2524.37,0.45012096,8185.0
COL,2008,62,100,2571.5652,0.45012096,8185.0
COL,2008,63,100,2649.8696,0.45012096,8185.0
COL,2008,64,100,2717.5894,0.45012096,8185.0
COL,2008,65,100,2794.8787,0.45012096,8185.0
COL,2008,66,100,2869.058,0.45012096,8185.0
COL,2008,67,100,2962.567,0.45012096,8185.0
COL,2008,68,100,3036.2990000000004,0.45012096,8185.0
COL,2008,69,100,3095.7312,0.45012096,8185.0
COL,2008,70,100,3199.9040000000005,0.45012096,8185.0
COL,2008,71,100,3301.3682,0.45012096,8185.0
COL,2008,72,100,3388.002,0.45012096,8185.0
COL,2008,73,100,3490.958,0.45012096,8185.0
COL,2008,74,100,3594.5256,0.45012096,8185.0
COL,2008,75,100,3721.214,0.45012096,8185.0
COL,2008,76,100,3841.9421,0.45012096,8185.0
COL,2008,77,100,3983.135,0.45012096,8185.0
COL,2008,78,100,4081.962,0.45012096,8185.0
COL,2008,79,100,4229.25,0.45012096,8185.0
COL,2008,80,100,4400.0376,0.45012096,8185.0
COL,2008,81,100,4580.621,0.45012096,8185.0
COL,2008,82,100,4757.2559999999985,0.45012096,8185.0
COL,2008,83,100,4960.7534,0.45012096,8185.0
COL,2008,84,100,5101.3203,0.45012096,8185.0
COL,2008,85,100,5324.5146,0.45012096,8185.0
COL,2008,86,100,5598.2017,0.45012096,8185.0
COL,2008,87,100,5900.2417,0.45012096,8185.0
COL,2008,88,100,6190.359,0.45012096,8185.0
COL,2008,89,100,6531.098000000001,0.45012096,8185.0
COL,2008,90,100,6941.9175,0.45012096,8185.0
COL,2008,91,100,7430.3643,0.45012096,8185.0
COL,2008,92,100,7998.6055,0.45012096,8185.0
COL,2008,93,100,8676.366,0.45012096,8185.0
COL,2008,94,100,9550.346,0.45012096,8185.0
COL,2008,95,100,10542.125,0.45012096,8185.0
COL,2008,96,100,11975.124,0.45012096,8185.0
COL,2008,97,100,13984.85,0.45012096,8185.0
COL,2008,98,100,16993.297,0.45012096,8185.0
COL,2008,99,100,22631.807,0.45012096,8185.0
COL,2008,100,100,50671.125,0.45012096,8185.0
CRI,2008,1,100,275.6539,0.045265295,10374.0
CRI,2008,2,100,531.94403,0.045265295,10374.0
CRI,2008,3,100,657.8082,0.045265295,10374.0
CRI,2008,4,100,781.08844,0.045265295,10374.0
CRI,2008,5,100,893.5266,0.045265295,10374.0
CRI,2008,6,100,979.1062599999999,0.045265295,10374.0
CRI,2008,7,100,1046.0771,0.045265295,10374.0
CRI,2008,8,100,1112.4966,0.045265295,10374.0
CRI,2008,9,100,1174.4777,0.045265295,10374.0
CRI,2008,10,100,1231.9164,0.045265295,10374.0
CRI,2008,11,100,1296.469,0.045265295,10374.0
CRI,2008,12,100,1361.8485,0.045265295,10374.0
CRI,2008,13,100,1417.2812,0.045265295,10374.0
CRI,2008,14,100,1484.6976,0.045265295,10374.0
CRI,2008,15,100,1543.4272,0.045265295,10374.0
CRI,2008,16,100,1579.2491,0.045265295,10374.0
CRI,2008,17,100,1629.0503,0.045265295,10374.0
CRI,2008,18,100,1687.5739,0.045265295,10374.0
CRI,2008,19,100,1727.7383,0.045265295,10374.0
CRI,2008,20,100,1787.1859,0.045265295,10374.0
CRI,2008,21,100,1848.576,0.045265295,10374.0
CRI,2008,22,100,1902.3698,0.045265295,10374.0
CRI,2008,23,100,1956.1504,0.045265295,10374.0
CRI,2008,24,100,1988.8496,0.045265295,10374.0
CRI,2008,25,100,2046.1077,0.045265295,10374.0
CRI,2008,26,100,2101.6003,0.045265295,10374.0
CRI,2008,27,100,2148.6084,0.045265295,10374.0
CRI,2008,28,100,2200.8262,0.045265295,10374.0
CRI,2008,29,100,2245.8167,0.045265295,10374.0
CRI,2008,30,100,2281.5225,0.045265295,10374.0
CRI,2008,31,100,2338.9346,0.045265295,10374.0
CRI,2008,32,100,2371.2268,0.045265295,10374.0
CRI,2008,33,100,2431.5935,0.045265295,10374.0
CRI,2008,34,100,2499.3044,0.045265295,10374.0
CRI,2008,35,100,2544.933,0.045265295,10374.0
CRI,2008,36,100,2587.4565,0.045265295,10374.0
CRI,2008,37,100,2629.7307,0.045265295,10374.0
CRI,2008,38,100,2683.1035,0.045265295,10374.0
CRI,2008,39,100,2737.4233,0.045265295,10374.0
CRI,2008,40,100,2792.6948,0.045265295,10374.0
CRI,2008,41,100,2857.1292,0.045265295,10374.0
CRI,2008,42,100,2922.1487,0.045265295,10374.0
CRI,2008,43,100,2969.82,0.045265295,10374.0
CRI,2008,44,100,3045.7888,0.045265295,10374.0
CRI,2008,45,100,3120.2896,0.045265295,10374.0
CRI,2008,46,100,3156.3904,0.045265295,10374.0
CRI,2008,47,100,3218.5164,0.045265295,10374.0
CRI,2008,48,100,3276.8096,0.045265295,10374.0
CRI,2008,49,100,3345.2368,0.045265295,10374.0
CRI,2008,50,100,3415.5088,0.045265295,10374.0
CRI,2008,51,100,3467.4414,0.045265295,10374.0
CRI,2008,52,100,3546.684,0.045265295,10374.0
CRI,2008,53,100,3639.0884,0.045265295,10374.0
CRI,2008,54,100,3714.6802,0.045265295,10374.0
CRI,2008,55,100,3807.707,0.045265295,10374.0
CRI,2008,56,100,3900.0715,0.045265295,10374.0
CRI,2008,57,100,3947.1963,0.045265295,10374.0
CRI,2008,58,100,4056.0698,0.045265295,10374.0
CRI,2008,59,100,4163.2363,0.045265295,10374.0
CRI,2008,60,100,4273.6504,0.045265295,10374.0
CRI,2008,61,100,4347.8325,0.045265295,10374.0
CRI,2008,62,100,4466.56,0.045265295,10374.0
CRI,2008,63,100,4599.721,0.045265295,10374.0
CRI,2008,64,100,4725.8794,0.045265295,10374.0
CRI,2008,65,100,4819.151,0.045265295,10374.0
CRI,2008,66,100,4935.155,0.045265295,10374.0
CRI,2008,67,100,5062.905,0.045265295,10374.0
CRI,2008,68,100,5170.2275,0.045265295,10374.0
CRI,2008,69,100,5312.3823,0.045265295,10374.0
CRI,2008,70,100,5473.903,0.045265295,10374.0
CRI,2008,71,100,5613.203,0.045265295,10374.0
CRI,2008,72,100,5765.115,0.045265295,10374.0
CRI,2008,73,100,5901.038000000001,0.045265295,10374.0
CRI,2008,74,100,6038.803000000001,0.045265295,10374.0
CRI,2008,75,100,6231.5273,0.045265295,10374.0
CRI,2008,76,100,6406.1924,0.045265295,10374.0
CRI,2008,77,100,6552.138000000001,0.045265295,10374.0
CRI,2008,78,100,6757.5737,0.045265295,10374.0
CRI,2008,79,100,6946.4585,0.045265295,10374.0
CRI,2008,80,100,7201.3384,0.045265295,10374.0
CRI,2008,81,100,7460.7646,0.045265295,10374.0
CRI,2008,82,100,7762.623,0.045265295,10374.0
CRI,2008,83,100,8055.89,0.045265295,10374.0
CRI,2008,84,100,8381.591,0.045265295,10374.0
CRI,2008,85,100,8725.431999999999,0.045265295,10374.0
CRI,2008,86,100,9117.518,0.045265295,10374.0
CRI,2008,87,100,9569.0205,0.045265295,10374.0
CRI,2008,88,100,9983.916,0.045265295,10374.0
CRI,2008,89,100,10419.561,0.045265295,10374.0
CRI,2008,90,100,10988.348,0.045265295,10374.0
CRI,2008,91,100,11648.924,0.045265295,10374.0
CRI,2008,92,100,12466.192,0.045265295,10374.0
CRI,2008,93,100,13494.767,0.045265295,10374.0
CRI,2008,94,100,14486.898,0.045265295,10374.0
CRI,2008,95,100,15589.507,0.045265295,10374.0
CRI,2008,96,100,17408.49,0.045265295,10374.0
CRI,2008,97,100,19879.336,0.045265295,10374.0
CRI,2008,98,100,22595.174,0.045265295,10374.0
CRI,2008,99,100,29417.611,0.045265295,10374.0
CRI,2008,100,100,57881.08,0.045265295,10374.0
CYP,2008,1,100,4406.3354,12.0,26273.0
CYP,2008,2,100,5598.681,12.0,26273.0
CYP,2008,3,100,6212.593000000002,12.0,26273.0
CYP,2008,4,100,6596.7847,12.0,26273.0
CYP,2008,5,100,6989.493,12.0,26273.0
CYP,2008,6,100,7434.603,12.0,26273.0
CYP,2008,7,100,7797.8657,12.0,26273.0
CYP,2008,8,100,8004.0107,12.0,26273.0
CYP,2008,9,100,8132.2393,12.0,26273.0
CYP,2008,10,100,8330.564,12.0,26273.0
CYP,2008,11,100,8580.468,12.0,26273.0
CYP,2008,12,100,8780.104,12.0,26273.0
CYP,2008,13,100,8982.598,12.0,26273.0
CYP,2008,14,100,9122.897,12.0,26273.0
CYP,2008,15,100,9281.442,12.0,26273.0
CYP,2008,16,100,9460.835,12.0,26273.0
CYP,2008,17,100,9619.464,12.0,26273.0
CYP,2008,18,100,9796.488,12.0,26273.0
CYP,2008,19,100,9995.552,12.0,26273.0
CYP,2008,20,100,10168.14,12.0,26273.0
CYP,2008,21,100,10301.65,12.0,26273.0
CYP,2008,22,100,10444.218,12.0,26273.0
CYP,2008,23,100,10599.167,12.0,26273.0
CYP,2008,24,100,10780.991000000002,12.0,26273.0
CYP,2008,25,100,10924.62,12.0,26273.0
CYP,2008,26,100,11088.992,12.0,26273.0
CYP,2008,27,100,11244.755,12.0,26273.0
CYP,2008,28,100,11363.669,12.0,26273.0
CYP,2008,29,100,11476.883,12.0,26273.0
CYP,2008,30,100,11636.068,12.0,26273.0
CYP,2008,31,100,11828.597,12.0,26273.0
CYP,2008,32,100,11984.536,12.0,26273.0
CYP,2008,33,100,12175.844,12.0,26273.0
CYP,2008,34,100,12347.164,12.0,26273.0
CYP,2008,35,100,12469.883999999998,12.0,26273.0
CYP,2008,36,100,12592.26,12.0,26273.0
CYP,2008,37,100,12751.655,12.0,26273.0
CYP,2008,38,100,12938.117,12.0,26273.0
CYP,2008,39,100,13139.89,12.0,26273.0
CYP,2008,40,100,13339.38,12.0,26273.0
CYP,2008,41,100,13542.983,12.0,26273.0
CYP,2008,42,100,13741.972,12.0,26273.0
CYP,2008,43,100,13947.893999999998,12.0,26273.0
CYP,2008,44,100,14138.7705,12.0,26273.0
CYP,2008,45,100,14240.722,12.0,26273.0
CYP,2008,46,100,14323.38,12.0,26273.0
CYP,2008,47,100,14477.217,12.0,26273.0
CYP,2008,48,100,14608.603,12.0,26273.0
CYP,2008,49,100,14875.737,12.0,26273.0
CYP,2008,50,100,15087.067,12.0,26273.0
CYP,2008,51,100,15266.613,12.0,26273.0
CYP,2008,52,100,15424.536,12.0,26273.0
CYP,2008,53,100,15593.04,12.0,26273.0
CYP,2008,54,100,15743.916,12.0,26273.0
CYP,2008,55,100,15955.46,12.0,26273.0
CYP,2008,56,100,16177.699,12.0,26273.0
CYP,2008,57,100,16394.45,12.0,26273.0
CYP,2008,58,100,16539.736,12.0,26273.0
CYP,2008,59,100,16660.066000000006,12.0,26273.0
CYP,2008,60,100,16787.834,12.0,26273.0
CYP,2008,61,100,16909.55,12.0,26273.0
CYP,2008,62,100,17110.104,12.0,26273.0
CYP,2008,63,100,17289.404,12.0,26273.0
CYP,2008,64,100,17444.843999999994,12.0,26273.0
CYP,2008,65,100,17646.422,12.0,26273.0
CYP,2008,66,100,17869.557,12.0,26273.0
CYP,2008,67,100,18066.057,12.0,26273.0
CYP,2008,68,100,18262.68,12.0,26273.0
CYP,2008,69,100,18536.316000000006,12.0,26273.0
CYP,2008,70,100,18716.604,12.0,26273.0
CYP,2008,71,100,19018.764,12.0,26273.0
CYP,2008,72,100,19239.592,12.0,26273.0
CYP,2008,73,100,19459.06,12.0,26273.0
CYP,2008,74,100,19805.545,12.0,26273.0
CYP,2008,75,100,20040.02,12.0,26273.0
CYP,2008,76,100,20294.805,12.0,26273.0
CYP,2008,77,100,20552.68,12.0,26273.0
CYP,2008,78,100,20874.584,12.0,26273.0
CYP,2008,79,100,21150.271,12.0,26273.0
CYP,2008,80,100,21544.426,12.0,26273.0
CYP,2008,81,100,21840.771,12.0,26273.0
CYP,2008,82,100,22282.662,12.0,26273.0
CYP,2008,83,100,22619.965,12.0,26273.0
CYP,2008,84,100,22965.965,12.0,26273.0
CYP,2008,85,100,23468.877,12.0,26273.0
CYP,2008,86,100,23998.732000000004,12.0,26273.0
CYP,2008,87,100,24451.02,12.0,26273.0
CYP,2008,88,100,25195.252,12.0,26273.0
CYP,2008,89,100,26158.857000000004,12.0,26273.0
CYP,2008,90,100,27156.736,12.0,26273.0
CYP,2008,91,100,28037.977000000006,12.0,26273.0
CYP,2008,92,100,28933.61,12.0,26273.0
CYP,2008,93,100,30159.354,12.0,26273.0
CYP,2008,94,100,31855.285,12.0,26273.0
CYP,2008,95,100,33514.598,12.0,26273.0
CYP,2008,96,100,35205.277,12.0,26273.0
CYP,2008,97,100,37639.85,12.0,26273.0
CYP,2008,98,100,41258.99,12.0,26273.0
CYP,2008,99,100,47235.93,12.0,26273.0
CYP,2008,100,100,98480.56,12.0,26273.0
CZE,2008,1,100,1586.2471,0.1042999998,23223.0
CZE,2008,2,100,2322.1792,0.1042999998,23223.0
CZE,2008,3,100,2741.5847,0.1042999998,23223.0
CZE,2008,4,100,3067.3618,0.1042999998,23223.0
CZE,2008,5,100,3395.3267,0.1042999998,23223.0
CZE,2008,6,100,3607.913,0.1042999998,23223.0
CZE,2008,7,100,3802.4858,0.1042999998,23223.0
CZE,2008,8,100,3974.201,0.1042999998,23223.0
CZE,2008,9,100,4111.6743,0.1042999998,23223.0
CZE,2008,10,100,4231.926,0.1042999998,23223.0
CZE,2008,11,100,4381.9565,0.1042999998,23223.0
CZE,2008,12,100,4496.9126,0.1042999998,23223.0
CZE,2008,13,100,4607.0024,0.1042999998,23223.0
CZE,2008,14,100,4716.682,0.1042999998,23223.0
CZE,2008,15,100,4821.138,0.1042999998,23223.0
CZE,2008,16,100,4922.188,0.1042999998,23223.0
CZE,2008,17,100,5008.776,0.1042999998,23223.0
CZE,2008,18,100,5089.7603,0.1042999998,23223.0
CZE,2008,19,100,5178.713,0.1042999998,23223.0
CZE,2008,20,100,5263.9604,0.1042999998,23223.0
CZE,2008,21,100,5347.0790000000015,0.1042999998,23223.0
CZE,2008,22,100,5432.974,0.1042999998,23223.0
CZE,2008,23,100,5524.6196,0.1042999998,23223.0
CZE,2008,24,100,5598.1514,0.1042999998,23223.0
CZE,2008,25,100,5665.2627,0.1042999998,23223.0
CZE,2008,26,100,5749.0340000000015,0.1042999998,23223.0
CZE,2008,27,100,5833.772,0.1042999998,23223.0
CZE,2008,28,100,5900.1216,0.1042999998,23223.0
CZE,2008,29,100,5980.406,0.1042999998,23223.0
CZE,2008,30,100,6049.6626,0.1042999998,23223.0
CZE,2008,31,100,6102.1255,0.1042999998,23223.0
CZE,2008,32,100,6164.8345,0.1042999998,23223.0
CZE,2008,33,100,6244.9424,0.1042999998,23223.0
CZE,2008,34,100,6321.4937,0.1042999998,23223.0
CZE,2008,35,100,6405.5166,0.1042999998,23223.0
CZE,2008,36,100,6468.2236,0.1042999998,23223.0
CZE,2008,37,100,6532.164000000002,0.1042999998,23223.0
CZE,2008,38,100,6576.7495,0.1042999998,23223.0
CZE,2008,39,100,6628.1997,0.1042999998,23223.0
CZE,2008,40,100,6697.453,0.1042999998,23223.0
CZE,2008,41,100,6755.4653,0.1042999998,23223.0
CZE,2008,42,100,6832.9194,0.1042999998,23223.0
CZE,2008,43,100,6902.7085,0.1042999998,23223.0
CZE,2008,44,100,6962.8247,0.1042999998,23223.0
CZE,2008,45,100,7011.1167,0.1042999998,23223.0
CZE,2008,46,100,7071.8887,0.1042999998,23223.0
CZE,2008,47,100,7120.5957,0.1042999998,23223.0
CZE,2008,48,100,7173.7563,0.1042999998,23223.0
CZE,2008,49,100,7232.0215,0.1042999998,23223.0
CZE,2008,50,100,7298.851,0.1042999998,23223.0
CZE,2008,51,100,7371.9224,0.1042999998,23223.0
CZE,2008,52,100,7446.074,0.1042999998,23223.0
CZE,2008,53,100,7512.948,0.1042999998,23223.0
CZE,2008,54,100,7581.9463,0.1042999998,23223.0
CZE,2008,55,100,7657.3345,0.1042999998,23223.0
CZE,2008,56,100,7745.144,0.1042999998,23223.0
CZE,2008,57,100,7816.432,0.1042999998,23223.0
CZE,2008,58,100,7881.4414,0.1042999998,23223.0
CZE,2008,59,100,7952.199,0.1042999998,23223.0
CZE,2008,60,100,8026.472,0.1042999998,23223.0
CZE,2008,61,100,8109.109,0.1042999998,23223.0
CZE,2008,62,100,8196.493,0.1042999998,23223.0
CZE,2008,63,100,8273.902,0.1042999998,23223.0
CZE,2008,64,100,8372.693000000001,0.1042999998,23223.0
CZE,2008,65,100,8460.744,0.1042999998,23223.0
CZE,2008,66,100,8557.15,0.1042999998,23223.0
CZE,2008,67,100,8655.827,0.1042999998,23223.0
CZE,2008,68,100,8743.011999999999,0.1042999998,23223.0
CZE,2008,69,100,8840.595,0.1042999998,23223.0
CZE,2008,70,100,8946.193000000001,0.1042999998,23223.0
CZE,2008,71,100,9043.883,0.1042999998,23223.0
CZE,2008,72,100,9150.23,0.1042999998,23223.0
CZE,2008,73,100,9248.0625,0.1042999998,23223.0
CZE,2008,74,100,9378.51,0.1042999998,23223.0
CZE,2008,75,100,9519.424,0.1042999998,23223.0
CZE,2008,76,100,9653.388,0.1042999998,23223.0
CZE,2008,77,100,9831.038,0.1042999998,23223.0
CZE,2008,78,100,9986.757,0.1042999998,23223.0
CZE,2008,79,100,10112.347,0.1042999998,23223.0
CZE,2008,80,100,10254.817,0.1042999998,23223.0
CZE,2008,81,100,10418.754,0.1042999998,23223.0
CZE,2008,82,100,10623.768999999998,0.1042999998,23223.0
CZE,2008,83,100,10803.87,0.1042999998,23223.0
CZE,2008,84,100,11011.987,0.1042999998,23223.0
CZE,2008,85,100,11221.223999999998,0.1042999998,23223.0
CZE,2008,86,100,11477.367,0.1042999998,23223.0
CZE,2008,87,100,11707.862,0.1042999998,23223.0
CZE,2008,88,100,11943.992,0.1042999998,23223.0
CZE,2008,89,100,12136.745,0.1042999998,23223.0
CZE,2008,90,100,12422.69,0.1042999998,23223.0
CZE,2008,91,100,12774.01,0.1042999998,23223.0
CZE,2008,92,100,13224.458,0.1042999998,23223.0
CZE,2008,93,100,13684.797,0.1042999998,23223.0
CZE,2008,94,100,14222.674,0.1042999998,23223.0
CZE,2008,95,100,14847.442,0.1042999998,23223.0
CZE,2008,96,100,15697.944,0.1042999998,23223.0
CZE,2008,97,100,16827.346,0.1042999998,23223.0
CZE,2008,98,100,18643.367,0.1042999998,23223.0
CZE,2008,99,100,21536.416,0.1042999998,23223.0
CZE,2008,100,100,37063.617,0.1042999998,23223.0
DEU,2008,1,100,2205.0122,0.8227000237000001,33758.0
DEU,2008,2,100,4179.0146,0.8227000237000001,33758.0
DEU,2008,3,100,5065.858,0.8227000237000001,33758.0
DEU,2008,4,100,5707.7173,0.8227000237000001,33758.0
DEU,2008,5,100,6236.15,0.8227000237000001,33758.0
DEU,2008,6,100,6657.974,0.8227000237000001,33758.0
DEU,2008,7,100,7019.94,0.8227000237000001,33758.0
DEU,2008,8,100,7384.0557,0.8227000237000001,33758.0
DEU,2008,9,100,7660.9004,0.8227000237000001,33758.0
DEU,2008,10,100,7975.205,0.8227000237000001,33758.0
DEU,2008,11,100,8230.033000000001,0.8227000237000001,33758.0
DEU,2008,12,100,8477.356,0.8227000237000001,33758.0
DEU,2008,13,100,8716.678,0.8227000237000001,33758.0
DEU,2008,14,100,8918.596,0.8227000237000001,33758.0
DEU,2008,15,100,9139.027,0.8227000237000001,33758.0
DEU,2008,16,100,9311.121,0.8227000237000001,33758.0
DEU,2008,17,100,9503.446,0.8227000237000001,33758.0
DEU,2008,18,100,9676.058,0.8227000237000001,33758.0
DEU,2008,19,100,9900.938,0.8227000237000001,33758.0
DEU,2008,20,100,10094.997,0.8227000237000001,33758.0
DEU,2008,21,100,10257.428,0.8227000237000001,33758.0
DEU,2008,22,100,10420.875,0.8227000237000001,33758.0
DEU,2008,23,100,10594.34,0.8227000237000001,33758.0
DEU,2008,24,100,10761.431,0.8227000237000001,33758.0
DEU,2008,25,100,10897.687,0.8227000237000001,33758.0
DEU,2008,26,100,11056.87,0.8227000237000001,33758.0
DEU,2008,27,100,11243.291,0.8227000237000001,33758.0
DEU,2008,28,100,11439.256,0.8227000237000001,33758.0
DEU,2008,29,100,11610.185,0.8227000237000001,33758.0
DEU,2008,30,100,11757.645,0.8227000237000001,33758.0
DEU,2008,31,100,11942.938999999997,0.8227000237000001,33758.0
DEU,2008,32,100,12143.935,0.8227000237000001,33758.0
DEU,2008,33,100,12320.106000000002,0.8227000237000001,33758.0
DEU,2008,34,100,12517.702,0.8227000237000001,33758.0
DEU,2008,35,100,12691.186000000003,0.8227000237000001,33758.0
DEU,2008,36,100,12877.941,0.8227000237000001,33758.0
DEU,2008,37,100,12999.713,0.8227000237000001,33758.0
DEU,2008,38,100,13143.261,0.8227000237000001,33758.0
DEU,2008,39,100,13322.782,0.8227000237000001,33758.0
DEU,2008,40,100,13499.909,0.8227000237000001,33758.0
DEU,2008,41,100,13683.994,0.8227000237000001,33758.0
DEU,2008,42,100,13848.918,0.8227000237000001,33758.0
DEU,2008,43,100,13998.885,0.8227000237000001,33758.0
DEU,2008,44,100,14153.735,0.8227000237000001,33758.0
DEU,2008,45,100,14323.256,0.8227000237000001,33758.0
DEU,2008,46,100,14486.822,0.8227000237000001,33758.0
DEU,2008,47,100,14658.548,0.8227000237000001,33758.0
DEU,2008,48,100,14842.637,0.8227000237000001,33758.0
DEU,2008,49,100,15030.392,0.8227000237000001,33758.0
DEU,2008,50,100,15207.665,0.8227000237000001,33758.0
DEU,2008,51,100,15335.592,0.8227000237000001,33758.0
DEU,2008,52,100,15523.303999999998,0.8227000237000001,33758.0
DEU,2008,53,100,15741.701,0.8227000237000001,33758.0
DEU,2008,54,100,15965.163,0.8227000237000001,33758.0
DEU,2008,55,100,16178.145,0.8227000237000001,33758.0
DEU,2008,56,100,16386.4,0.8227000237000001,33758.0
DEU,2008,57,100,16564.88,0.8227000237000001,33758.0
DEU,2008,58,100,16736.291,0.8227000237000001,33758.0
DEU,2008,59,100,16943.742,0.8227000237000001,33758.0
DEU,2008,60,100,17166.736,0.8227000237000001,33758.0
DEU,2008,61,100,17413.22,0.8227000237000001,33758.0
DEU,2008,62,100,17627.94,0.8227000237000001,33758.0
DEU,2008,63,100,17884.04,0.8227000237000001,33758.0
DEU,2008,64,100,18116.473,0.8227000237000001,33758.0
DEU,2008,65,100,18363.65,0.8227000237000001,33758.0
DEU,2008,66,100,18630.506,0.8227000237000001,33758.0
DEU,2008,67,100,18905.207,0.8227000237000001,33758.0
DEU,2008,68,100,19144.424,0.8227000237000001,33758.0
DEU,2008,69,100,19408.426,0.8227000237000001,33758.0
DEU,2008,70,100,19723.318,0.8227000237000001,33758.0
DEU,2008,71,100,20025.098,0.8227000237000001,33758.0
DEU,2008,72,100,20306.809,0.8227000237000001,33758.0
DEU,2008,73,100,20630.18,0.8227000237000001,33758.0
DEU,2008,74,100,20948.912,0.8227000237000001,33758.0
DEU,2008,75,100,21233.807,0.8227000237000001,33758.0
DEU,2008,76,100,21535.203,0.8227000237000001,33758.0
DEU,2008,77,100,21872.832,0.8227000237000001,33758.0
DEU,2008,78,100,22181.186,0.8227000237000001,33758.0
DEU,2008,79,100,22616.268,0.8227000237000001,33758.0
DEU,2008,80,100,23069.227000000006,0.8227000237000001,33758.0
DEU,2008,81,100,23535.875,0.8227000237000001,33758.0
DEU,2008,82,100,23976.32,0.8227000237000001,33758.0
DEU,2008,83,100,24463.75,0.8227000237000001,33758.0
DEU,2008,84,100,24963.025,0.8227000237000001,33758.0
DEU,2008,85,100,25611.066000000006,0.8227000237000001,33758.0
DEU,2008,86,100,26252.03,0.8227000237000001,33758.0
DEU,2008,87,100,26981.135,0.8227000237000001,33758.0
DEU,2008,88,100,27722.65,0.8227000237000001,33758.0
DEU,2008,89,100,28436.54,0.8227000237000001,33758.0
DEU,2008,90,100,29283.373,0.8227000237000001,33758.0
DEU,2008,91,100,30199.617,0.8227000237000001,33758.0
DEU,2008,92,100,31290.871,0.8227000237000001,33758.0
DEU,2008,93,100,32386.22,0.8227000237000001,33758.0
DEU,2008,94,100,33921.516,0.8227000237000001,33758.0
DEU,2008,95,100,35794.223,0.8227000237000001,33758.0
DEU,2008,96,100,38380.04,0.8227000237000001,33758.0
DEU,2008,97,100,41556.742,0.8227000237000001,33758.0
DEU,2008,98,100,46357.723,0.8227000237000001,33758.0
DEU,2008,99,100,55425.027,0.8227000237000001,33758.0
